CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
5,1053,BEG0894443,10:40:57,10:42:57,D. Manoj Joshi,QOP
7,1300,UKC2412665,12:53:55,12:55:55,V. Priya Babu,LAG
3,682,LNQ5278798,10:17:19,10:18:19,E. Meena Das,LAG
4,846,FBR4057947,11:09:40,11:10:40,U. Anil Babu,QOP
7,1288,RTO4872274,12:04:59,12:05:59,K. Divya Yadav,VUN
1,262,KPZ8910979,11:42:44,11:44:44,U. Anil Kumar,ZAR
2,503,YWM7816930,11:56:48,11:57:48,A. Priya Babu,WUF
2,478,SMR8401689,15:57:38,15:58:38,G. Priya Babu,NOD
8,1520,TYQ7786770,11:08:04,11:09:04,V. Sita Naidu,KEM
7,1376,EBI9317726,11:43:16,11:46:16,K. Divya Yadav,VUN
2,541,DCB2974326,11:51:01,11:52:01,A. Priya Babu,WUF
2,490,SVU3678399,08:13:46,08:15:46,G. Priya Babu,NOD
4,894,NOP2280319,16:02:56,16:03:56,Q. Radha Yadav,VUN
1,126,SQW9827541,14:05:57,14:07:57,M. Arun Singh,MEX
5,1102,VJY4474333,12:39:33,12:40:33,B. Vikram Babu,ZAR
1,348,ECP4822671,08:25:05,08:27:05,M. Arun Singh,MEX
2,371,NXY0877776,12:04:38,12:05:38,G. Priya Babu,NOD
1,343,YSF5624216,16:19:48,16:20:48,U. Anil Kumar,ZAR
1,211,GSZ2973281,10:29:27,10:32:27,D. Kavya Das,RYX
2,351,QIY5541383,16:53:10,16:56:10,G. Priya Babu,NOD
2,363,YEZ5710837,09:41:36,09:43:36,Z. Manoj Sharma,VUN
2,564,JCC1840169,09:32:45,09:33:45,A. Priya Babu,WUF
1,185,FNN3482597,11:37:13,11:40:13,D. Kavya Das,RYX
1,97,DZT4100569,09:30:58,09:32:58,D. Kavya Das,RYX
4,911,NMV0851912,14:04:03,14:05:03,O. Ravi Verma,LAG
2,387,HBK8368161,08:04:04,08:06:04,G. Priya Babu,NOD
8,1424,YCD9551496,15:51:46,15:53:46,N. Kiran Babu,WUF
3,691,GSL9903744,10:50:56,10:53:56,E. Meena Das,LAG
1,9,WLO3699695,15:54:51,15:55:51,D. Kavya Das,RYX
2,435,ZOP2515686,14:28:44,14:29:44,G. Priya Babu,NOD
3,615,PYT3144746,09:02:07,09:05:07,B. Vikram Sharma,VUN
4,984,CNQ8054565,14:45:39,14:46:39,K. Rahul Sharma,MEX
6,1202,VCJ5967755,08:15:28,08:16:28,D. Vikram Joshi,MEX
5,1081,IOG8535850,12:31:11,12:33:11,B. Vikram Babu,ZAR
1,143,UWM1678986,11:16:19,11:18:19,U. Anil Kumar,ZAR
1,189,NRZ9379696,15:00:51,15:02:51,Q. Lakshmi Kumar,TIL
5,1022,WCM1999956,13:44:31,13:47:31,B. Vikram Babu,ZAR
4,920,UZQ7416350,09:09:45,09:10:45,Q. Radha Yadav,VUN
2,475,VDY9302259,12:55:39,12:57:39,A. Priya Babu,WUF
2,480,QQY2824868,11:38:31,11:40:31,G. Priya Babu,NOD
7,1292,CCP3502742,09:51:22,09:54:22,F. Kavya Joshi,KEM
1,240,FGT7002324,11:07:15,11:09:15,M. Arun Singh,MEX
3,651,XYB1168700,14:44:08,14:46:08,E. Meena Das,LAG
1,216,KNG0181463,15:46:28,15:47:28,D. Kavya Das,RYX
8,1478,ZOD6195776,13:23:27,13:24:27,N. Kiran Babu,WUF
1,314,HIS1646523,15:23:23,15:26:23,D. Kavya Das,RYX
7,1310,QBO0647930,12:09:12,12:12:12,F. Kavya Joshi,KEM
2,556,EXD8300237,12:11:51,12:12:51,Z. Manoj Sharma,VUN
4,906,MFI6173338,10:04:08,10:07:08,U. Anil Babu,QOP
6,1219,YVA1270804,12:51:38,12:52:38,U. Radha Singh,KEM
4,885,MTY6323935,08:13:32,08:15:32,K. Rahul Sharma,MEX
2,530,NCK9213337,09:23:17,09:24:17,Z. Manoj Sharma,VUN
5,1114,BOD0436240,16:34:50,16:36:50,D. Manoj Joshi,QOP
6,1159,TBI7173581,10:44:36,10:46:36,D. Vikram Joshi,MEX
6,1240,MKL4281539,16:37:09,16:40:09,B. Lakshmi Naidu,RYX
4,969,TJX3423850,13:41:57,13:44:57,K. Rahul Sharma,MEX
6,1136,MCD2581950,13:42:31,13:45:31,U. Radha Singh,KEM
5,1078,KFV6831779,09:44:29,09:47:29,T. Lakshmi Verma,TIL
6,1225,BBW6320175,16:23:59,16:26:59,D. Vikram Joshi,MEX
1,337,UJD0302526,12:55:30,12:57:30,D. Kavya Das,RYX
8,1428,OYX6434621,11:46:45,11:49:45,N. Vijay Das,VUN
7,1377,HKT2765833,13:49:03,13:52:03,F. Kavya Joshi,KEM
1,213,GFC1424476,11:26:02,11:28:02,M. Arun Singh,MEX
1,55,UQO0577286,09:19:27,09:21:27,U. Anil Kumar,ZAR
2,391,TEO8677714,11:29:35,11:31:35,G. Priya Babu,NOD
1,39,CTE0854176,16:05:52,16:07:52,D. Kavya Das,RYX
2,562,CMK4768249,14:00:31,14:03:31,A. Priya Babu,WUF
7,1320,QLK0300385,09:11:14,09:13:14,C. Latha Singh,BIR
7,1355,JLF7010276,08:01:16,08:04:16,V. Priya Babu,LAG
7,1377,XCN8446105,08:10:27,08:12:27,K. Divya Yadav,VUN
2,376,FGA9501739,13:32:05,13:33:05,A. Priya Babu,WUF
3,592,SRC4997089,15:00:26,15:03:26,E. Latha Yadav,ZAR
2,431,VXD2396299,13:44:06,13:47:06,A. Priya Babu,WUF
6,1241,ZTX7187261,08:12:41,08:14:41,U. Sanjay Yadav,BIR
1,161,OTQ5757649,10:56:35,10:57:35,M. Arun Singh,MEX
2,453,CZH0456303,10:12:21,10:13:21,Z. Manoj Sharma,VUN
5,1059,XZS9353868,08:03:41,08:06:41,B. Vikram Babu,ZAR
8,1382,PQQ5080571,09:11:20,09:14:20,Q. Kavya Naidu,ZAR
6,1147,AAF1594080,11:24:09,11:25:09,B. Lakshmi Naidu,RYX
1,31,CHS8018597,15:53:51,15:56:51,U. Anil Kumar,ZAR
1,63,TVO7547891,16:07:37,16:09:37,Q. Lakshmi Kumar,TIL
1,220,CSL1204490,09:33:02,09:34:02,U. Anil Kumar,ZAR
3,679,ITT3443909,11:19:31,11:21:31,B. Vikram Sharma,VUN
1,192,VXR7903338,09:58:55,09:59:55,D. Kavya Das,RYX
2,466,SAF8711056,15:24:49,15:27:49,A. Priya Babu,WUF
4,924,TDT0797110,14:17:33,14:20:33,O. Ravi Verma,LAG
4,1011,SWK1741558,16:19:55,16:22:55,Q. Radha Yadav,VUN
2,403,ZAP1353111,09:09:11,09:10:11,A. Priya Babu,WUF
5,1115,EFT1216274,15:51:16,15:54:16,B. Vikram Babu,ZAR
6,1229,JYR0879672,08:47:29,08:50:29,B. Lakshmi Naidu,RYX
1,343,DUM2044161,12:16:58,12:19:58,D. Kavya Das,RYX
2,364,DDD0847035,13:49:23,13:50:23,G. Priya Babu,NOD
8,1505,LCD1397845,10:13:35,10:16:35,N. Vijay Das,VUN
3,595,JLZ2026266,12:46:32,12:49:32,A. Rahul Verma,MEX
8,1422,CJT3617428,13:46:00,13:49:00,N. Vijay Das,VUN
6,1177,HAQ6078348,10:50:46,10:52:46,D. Vikram Joshi,MEX
4,933,TSO7694333,16:01:17,16:04:17,U. Anil Babu,QOP
2,421,ULZ4384913,14:20:02,14:21:02,A. Priya Babu,WUF
2,529,YUY9318325,09:18:54,09:20:54,A. Priya Babu,WUF
3,771,QNU4227789,16:29:05,16:31:05,B. Vikram Sharma,VUN
5,1066,OIY5782383,14:47:54,14:48:54,D. Manoj Joshi,QOP
4,894,SUU1425208,13:43:23,13:44:23,Q. Radha Yadav,VUN
3,671,GFG6496723,08:00:38,08:01:38,E. Meena Das,LAG
7,1253,PRK6526876,08:50:36,08:53:36,F. Kavya Joshi,KEM
2,499,JSD4946105,12:38:00,12:41:00,A. Priya Babu,WUF
7,1278,RJS3772733,16:08:10,16:09:10,C. Latha Singh,BIR
3,726,KGI5033472,16:21:09,16:23:09,A. Rahul Verma,MEX
1,165,XIN7538888,14:30:14,14:33:14,D. Kavya Das,RYX
7,1342,UVA3024651,08:14:42,08:15:42,F. Kavya Joshi,KEM
4,916,WLX1412356,15:20:29,15:22:29,K. Rahul Sharma,MEX
2,405,OII1496138,16:07:14,16:08:14,G. Priya Babu,NOD
3,741,IWX8427033,13:16:46,13:19:46,B. Vikram Sharma,VUN
1,293,KBK8960646,09:59:26,10:00:26,Q. Lakshmi Kumar,TIL
4,916,GHN0846643,12:19:58,12:22:58,O. Ravi Verma,LAG
5,1044,MRN0552771,13:50:09,13:53:09,B. Vikram Babu,ZAR
5,1061,ERH6227989,10:26:37,10:28:37,B. Vikram Babu,ZAR
1,217,PWY6231707,10:17:55,10:18:55,U. Anil Kumar,ZAR
8,1382,SGP8253446,10:21:24,10:23:24,Q. Kavya Naidu,ZAR
4,828,ZXI9245051,13:31:59,13:32:59,U. Anil Babu,QOP
1,62,UXS5331940,16:13:35,16:16:35,Q. Lakshmi Kumar,TIL
1,211,FND5803132,16:02:11,16:05:11,M. Arun Singh,MEX
1,14,EXO2073270,09:03:52,09:06:52,U. Anil Kumar,ZAR
2,381,GZJ7180993,11:33:05,11:35:05,A. Priya Babu,WUF
1,181,UMN9526587,16:20:56,16:23:56,D. Kavya Das,RYX
4,923,EUS1916366,12:29:34,12:31:34,Q. Radha Yadav,VUN
3,759,VES7923195,11:44:14,11:47:14,B. Vikram Sharma,VUN
2,580,WCC4571971,09:50:14,09:51:14,Z. Manoj Sharma,VUN
7,1329,ULN4762781,10:14:18,10:15:18,K. Divya Yadav,VUN
2,397,TSC2147498,12:46:44,12:49:44,Z. Manoj Sharma,VUN
3,668,UVL8044660,08:58:38,09:01:38,A. Rahul Verma,MEX
7,1370,SAM1620158,16:09:15,16:11:15,K. Divya Yadav,VUN
1,102,GDJ5672450,09:41:54,09:42:54,D. Kavya Das,RYX
4,902,FWI3373336,10:30:48,10:31:48,U. Anil Babu,QOP
1,132,NXK7731979,13:18:22,13:20:22,M. Arun Singh,MEX
4,914,VLC3599694,13:43:01,13:45:01,Q. Radha Yadav,VUN
4,906,VHW9596882,11:22:41,11:25:41,Q. Radha Yadav,VUN
4,888,ZZC0281404,14:33:07,14:34:07,O. Ravi Verma,LAG
1,56,QCT4711781,14:20:30,14:22:30,U. Anil Kumar,ZAR
1,67,CME4057837,15:16:25,15:17:25,D. Kavya Das,RYX
1,141,UKG8950025,14:30:24,14:32:24,D. Kavya Das,RYX
2,419,SMI7915982,13:49:59,13:50:59,Z. Manoj Sharma,VUN
1,232,XDY3179268,16:51:30,16:54:30,D. Kavya Das,RYX
1,343,BPP7998036,08:10:53,08:12:53,M. Arun Singh,MEX
4,987,HXL5309877,08:12:17,08:14:17,U. Anil Babu,QOP
1,236,ZRN2001302,09:24:09,09:27:09,D. Kavya Das,RYX
1,69,XJR5074663,12:56:09,12:57:09,Q. Lakshmi Kumar,TIL
2,423,GON1657540,08:20:19,08:22:19,A. Priya Babu,WUF
7,1337,SLN0058694,12:01:31,12:02:31,V. Priya Babu,LAG
5,1072,PHH3087193,13:11:39,13:12:39,B. Vikram Babu,ZAR
7,1277,AGT5294876,08:04:38,08:05:38,C. Latha Singh,BIR
1,317,NUR6410383,10:19:01,10:20:01,D. Kavya Das,RYX
6,1185,XJH9596252,12:10:47,12:11:47,U. Sanjay Yadav,BIR
1,96,LGI9674047,16:24:34,16:27:34,U. Anil Kumar,ZAR
2,466,VJE7919396,11:01:21,11:04:21,Z. Manoj Sharma,VUN
2,510,ZPD0479584,12:52:13,12:54:13,Z. Manoj Sharma,VUN
6,1174,PGJ7290550,12:56:43,12:59:43,D. Vikram Joshi,MEX
6,1203,LUD1845871,13:47:55,13:48:55,U. Sanjay Yadav,BIR
5,1067,EKF9668414,14:23:21,14:26:21,T. Lakshmi Verma,TIL
8,1420,SXM3818966,12:46:10,12:49:10,N. Vijay Das,VUN
4,847,KYB1430741,09:54:06,09:55:06,K. Rahul Sharma,MEX
2,484,ITH0691242,09:12:44,09:14:44,G. Priya Babu,NOD
6,1196,ECC0253807,15:50:14,15:52:14,D. Vikram Joshi,MEX
3,598,WOX2089341,14:00:40,14:03:40,B. Vikram Sharma,VUN
8,1452,EYP6441028,15:30:25,15:33:25,N. Kiran Babu,WUF
1,238,ZWJ0623404,15:19:35,15:21:35,U. Anil Kumar,ZAR
1,36,HPN2036944,09:36:04,09:38:04,U. Anil Kumar,ZAR
1,259,LSN9784422,10:02:16,10:05:16,D. Kavya Das,RYX
1,45,HVK4847337,13:18:06,13:20:06,M. Arun Singh,MEX
5,1066,KWV7654702,13:54:44,13:55:44,D. Manoj Joshi,QOP
4,962,IJZ1267070,16:47:36,16:49:36,U. Anil Babu,QOP
1,155,EYU7290759,08:24:14,08:25:14,U. Anil Kumar,ZAR
2,455,RQE2464890,08:55:28,08:57:28,Z. Manoj Sharma,VUN
1,29,QXG1395405,11:03:16,11:05:16,D. Kavya Das,RYX
3,689,TBF8301540,15:03:12,15:05:12,A. Rahul Verma,MEX
2,571,IXE3157465,16:32:15,16:34:15,A. Priya Babu,WUF
2,424,IWO8092959,16:36:48,16:39:48,Z. Manoj Sharma,VUN
1,123,ADB4397996,09:04:53,09:07:53,U. Anil Kumar,ZAR
8,1447,KJA8733463,10:57:01,11:00:01,N. Vijay Das,VUN
8,1447,CVN5870122,13:18:56,13:21:56,N. Vijay Das,VUN
4,928,QJS0192687,14:31:06,14:34:06,K. Rahul Sharma,MEX
1,329,MQC1342022,15:32:26,15:35:26,M. Arun Singh,MEX
1,294,CFO1746156,10:21:27,10:24:27,D. Kavya Das,RYX
1,145,CRF9912667,10:00:00,10:02:00,M. Arun Singh,MEX
7,1340,BCQ6285203,15:51:08,15:52:08,V. Priya Babu,LAG
8,1501,WBW4002447,12:29:46,12:32:46,Q. Kavya Naidu,ZAR
1,196,YWP4498753,12:19:15,12:22:15,Q. Lakshmi Kumar,TIL
1,231,YBT2902064,14:10:10,14:12:10,M. Arun Singh,MEX
5,1070,VTS6978181,11:30:22,11:33:22,T. Lakshmi Verma,TIL
7,1348,ZTE6263445,15:03:44,15:05:44,K. Divya Yadav,VUN
1,249,AUB6494868,14:01:17,14:03:17,D. Kavya Das,RYX
8,1423,BES6381666,11:01:05,11:03:05,N. Vijay Das,VUN
2,496,PQW1117607,15:32:54,15:34:54,Z. Manoj Sharma,VUN
2,424,GNX3558796,16:37:16,16:38:16,Z. Manoj Sharma,VUN
3,587,IAJ1600898,09:49:03,09:52:03,B. Vikram Sharma,VUN
5,1126,RAO1577107,13:26:49,13:29:49,T. Lakshmi Verma,TIL
6,1131,QRN1458329,15:38:09,15:41:09,U. Sanjay Yadav,BIR
8,1387,LMS6014764,09:45:24,09:46:24,N. Kiran Babu,WUF
5,1092,EVH5849578,08:33:40,08:35:40,T. Lakshmi Verma,TIL
6,1196,JHQ6570333,08:36:05,08:38:05,B. Lakshmi Naidu,RYX
3,585,XLC7632194,14:50:59,14:53:59,A. Rahul Verma,MEX
3,598,HVJ0967215,12:38:36,12:39:36,E. Meena Das,LAG
3,781,HSW7180659,12:52:58,12:53:58,B. Vikram Sharma,VUN
6,1180,MCE0204983,09:25:51,09:27:51,B. Lakshmi Naidu,RYX
1,255,FJG0898337,08:15:36,08:16:36,U. Anil Kumar,ZAR
2,580,NAO6594951,13:50:13,13:51:13,G. Priya Babu,NOD
1,5,FOW5156248,09:21:21,09:24:21,D. Kavya Das,RYX
7,1315,HBY0776422,08:20:45,08:22:45,K. Divya Yadav,VUN
4,912,TNW8114896,08:13:44,08:14:44,U. Anil Babu,QOP
3,592,OTU8589233,13:53:54,13:55:54,E. Meena Das,LAG
1,140,MWJ6128670,11:04:30,11:05:30,D. Kavya Das,RYX
1,277,ZOD9166240,08:16:28,08:18:28,M. Arun Singh,MEX
1,289,GYI9673828,14:05:49,14:06:49,U. Anil Kumar,ZAR
3,600,ZXS5502873,13:44:56,13:47:56,A. Rahul Verma,MEX
3,668,CUH1263299,12:48:14,12:49:14,E. Latha Yadav,ZAR
1,65,QIC5754671,12:25:53,12:27:53,D. Kavya Das,RYX
5,1102,FJX6494606,08:17:42,08:19:42,B. Vikram Babu,ZAR
7,1353,MET3894759,09:49:12,09:51:12,F. Kavya Joshi,KEM
6,1220,QKA9006262,13:00:04,13:01:04,D. Vikram Joshi,MEX
3,593,VMP6364626,11:53:29,11:56:29,B. Vikram Sharma,VUN
3,619,VAB7534537,16:22:19,16:23:19,A. Rahul Verma,MEX
8,1499,MIQ8257042,16:38:22,16:41:22,N. Kiran Babu,WUF
4,980,DBV6498678,16:20:39,16:21:39,O. Ravi Verma,LAG
4,921,OKA0746456,15:19:16,15:22:16,K. Rahul Sharma,MEX
1,207,SOI7157141,09:17:49,09:19:49,Q. Lakshmi Kumar,TIL
5,1109,QYC5927843,10:17:01,10:19:01,T. Lakshmi Verma,TIL
5,1034,WWB1971335,09:37:08,09:38:08,T. Lakshmi Verma,TIL
1,304,VTL2221976,08:09:10,08:10:10,D. Kavya Das,RYX
7,1341,SJX4801950,11:49:58,11:52:58,K. Divya Yadav,VUN
4,1005,BNH1773142,15:46:18,15:47:18,O. Ravi Verma,LAG
2,527,GQL7383500,11:26:13,11:28:13,Z. Manoj Sharma,VUN
1,214,IFH0955184,14:25:55,14:26:55,M. Arun Singh,MEX
3,608,RKI0864695,13:06:52,13:07:52,A. Rahul Verma,MEX
5,1050,ZFW6677439,14:00:47,14:01:47,T. Lakshmi Verma,TIL
8,1426,HLX9435633,16:20:42,16:21:42,N. Kiran Babu,WUF
4,957,EAA6102306,16:58:38,17:00:38,O. Ravi Verma,LAG
2,554,NCC4412433,12:47:32,12:49:32,A. Priya Babu,WUF
1,242,RZM1139948,14:03:56,14:06:56,D. Kavya Das,RYX
3,695,FEO6806817,08:31:24,08:34:24,E. Meena Das,LAG
3,634,DNZ1235913,10:22:28,10:23:28,A. Rahul Verma,MEX
6,1249,EEK9876684,16:05:01,16:08:01,D. Vikram Joshi,MEX
1,157,RKM2145950,09:27:25,09:28:25,D. Kavya Das,RYX
2,529,KNJ3920762,12:18:13,12:21:13,Z. Manoj Sharma,VUN
1,39,XNZ1895557,08:02:17,08:05:17,Q. Lakshmi Kumar,TIL
2,471,XJR0934627,12:07:59,12:09:59,G. Priya Babu,NOD
1,189,BEF7796016,11:09:05,11:11:05,Q. Lakshmi Kumar,TIL
3,750,KGA7153514,13:20:42,13:21:42,E. Latha Yadav,ZAR
3,681,IGF5320812,14:47:34,14:49:34,E. Meena Das,LAG
3,605,FRK2073568,09:45:23,09:47:23,B. Vikram Sharma,VUN
8,1493,MYV0235736,10:33:35,10:34:35,Q. Kavya Naidu,ZAR
1,198,WCB1015748,13:14:34,13:16:34,M. Arun Singh,MEX
6,1155,JTP9683673,12:46:16,12:48:16,B. Lakshmi Naidu,RYX
1,10,SNP8642272,11:37:55,11:40:55,M. Arun Singh,MEX
7,1285,KVT4382299,15:04:54,15:05:54,F. Kavya Joshi,KEM
7,1378,ZPE1000266,12:10:10,12:11:10,V. Priya Babu,LAG
4,862,TFF8968562,15:44:34,15:46:34,U. Anil Babu,QOP
7,1289,EHW6187281,12:24:00,12:26:00,V. Priya Babu,LAG
6,1140,TXA6270755,13:29:38,13:30:38,U. Radha Singh,KEM
1,341,CPE9347714,12:14:36,12:17:36,M. Arun Singh,MEX
2,483,AVJ7972668,13:44:37,13:45:37,G. Priya Babu,NOD
3,653,UWC0413786,16:57:11,16:59:11,A. Rahul Verma,MEX
5,1064,WSQ9337558,11:11:11,11:12:11,T. Lakshmi Verma,TIL
6,1246,NKK5226967,12:16:52,12:19:52,U. Sanjay Yadav,BIR
8,1451,FTQ6844128,10:02:38,10:04:38,V. Sita Naidu,KEM
4,897,UNE5025931,09:06:50,09:09:50,K. Rahul Sharma,MEX
2,359,EOX6348912,15:50:55,15:51:55,G. Priya Babu,NOD
1,181,MDJ7860326,11:19:49,11:22:49,M. Arun Singh,MEX
2,543,CYO0601537,10:29:21,10:31:21,Z. Manoj Sharma,VUN
8,1525,BXW4437246,15:52:20,15:55:20,Q. Kavya Naidu,ZAR
2,402,KYK4023291,08:45:20,08:48:20,A. Priya Babu,WUF
7,1293,CAY3641314,14:49:21,14:52:21,F. Kavya Joshi,KEM
2,443,OPX7411997,08:59:25,09:00:25,G. Priya Babu,NOD
2,406,ZVX8932077,12:40:38,12:41:38,G. Priya Babu,NOD
8,1523,NUD6772622,09:33:04,09:35:04,V. Sita Naidu,KEM
1,50,OOU0314721,15:42:08,15:45:08,U. Anil Kumar,ZAR
1,108,BIH8404499,11:16:04,11:17:04,U. Anil Kumar,ZAR
3,733,UCN4286999,10:33:41,10:35:41,E. Meena Das,LAG
3,673,IGG6783134,09:23:42,09:26:42,A. Rahul Verma,MEX
2,529,HKM7866050,10:37:05,10:40:05,Z. Manoj Sharma,VUN
2,355,KRM0742130,11:59:02,12:01:02,A. Priya Babu,WUF
6,1160,WUX6588197,13:02:28,13:03:28,U. Radha Singh,KEM
4,842,DPU8959191,09:07:28,09:10:28,Q. Radha Yadav,VUN
7,1270,FLJ1820725,13:00:22,13:03:22,F. Kavya Joshi,KEM
1,256,DIZ1388984,13:33:11,13:36:11,D. Kavya Das,RYX
6,1196,EIV2620621,13:50:49,13:52:49,U. Sanjay Yadav,BIR
4,1020,LRP4586417,08:35:59,08:38:59,Q. Radha Yadav,VUN
1,311,MIH5187870,15:47:34,15:48:34,M. Arun Singh,MEX
7,1283,BOM4925515,12:00:20,12:02:20,V. Priya Babu,LAG
3,586,UQC9256423,15:45:01,15:48:01,A. Rahul Verma,MEX
7,1289,LRE7196091,16:42:42,16:44:42,C. Latha Singh,BIR
6,1231,CMI0336986,15:52:59,15:55:59,D. Vikram Joshi,MEX
3,631,BAV0091892,11:45:44,11:46:44,A. Rahul Verma,MEX
3,767,WUB6703340,09:56:58,09:59:58,E. Latha Yadav,ZAR
4,976,RWM1430870,13:01:18,13:03:18,U. Anil Babu,QOP
8,1500,NZV7867347,15:00:58,15:01:58,V. Sita Naidu,KEM
2,561,FOG7333104,16:05:39,16:08:39,G. Priya Babu,NOD
7,1264,LVC7302974,16:49:23,16:50:23,C. Latha Singh,BIR
3,648,WAQ6082278,15:11:51,15:14:51,E. Latha Yadav,ZAR
3,756,IDT0385027,14:04:57,14:05:57,E. Latha Yadav,ZAR
1,17,TEE0231304,13:39:21,13:42:21,D. Kavya Das,RYX
4,973,MIR0560396,14:18:37,14:20:37,Q. Radha Yadav,VUN
2,357,ZGA9392471,13:11:18,13:12:18,Z. Manoj Sharma,VUN
1,61,VVI9900515,13:33:19,13:35:19,U. Anil Kumar,ZAR
4,1015,CJS1494186,09:53:16,09:56:16,U. Anil Babu,QOP
1,265,FHQ5484692,12:44:11,12:47:11,U. Anil Kumar,ZAR
2,395,WEM2760979,10:50:18,10:52:18,A. Priya Babu,WUF
3,735,DLR7947140,12:52:05,12:55:05,E. Meena Das,LAG
1,184,WNV3090560,16:18:20,16:20:20,M. Arun Singh,MEX
8,1385,BGZ3802789,11:48:03,11:49:03,V. Sita Naidu,KEM
5,1122,CJD7386531,08:38:15,08:39:15,T. Lakshmi Verma,TIL
2,444,NCZ5444132,11:19:56,11:21:56,A. Priya Babu,WUF
1,227,NHF2665806,11:11:52,11:13:52,Q. Lakshmi Kumar,TIL
5,1065,HZS8038253,15:36:51,15:38:51,T. Lakshmi Verma,TIL
1,273,VWN4376094,12:42:55,12:43:55,U. Anil Kumar,ZAR
2,533,BBD4218007,14:22:06,14:25:06,A. Priya Babu,WUF
2,456,PEP9935158,14:57:48,15:00:48,G. Priya Babu,NOD
3,789,YCL3669995,16:26:01,16:29:01,E. Meena Das,LAG
4,926,PVE0803231,11:11:51,11:13:51,Q. Radha Yadav,VUN
8,1420,QCW2081096,10:54:02,10:57:02,N. Vijay Das,VUN
3,625,BOZ1156391,10:02:20,10:03:20,B. Vikram Sharma,VUN
6,1226,PDF9496547,12:10:01,12:12:01,B. Lakshmi Naidu,RYX
5,1125,KRW8516773,14:21:44,14:23:44,B. Vikram Babu,ZAR
3,630,PJA0658292,08:04:06,08:06:06,E. Meena Das,LAG
5,1081,RTW9799131,09:32:43,09:33:43,D. Manoj Joshi,QOP
1,300,PSL5108785,08:44:28,08:46:28,U. Anil Kumar,ZAR
2,420,MSI4621276,12:21:17,12:22:17,A. Priya Babu,WUF
6,1142,BWB9646927,08:20:55,08:22:55,D. Vikram Joshi,MEX
1,5,UEA6173287,10:02:02,10:03:02,D. Kavya Das,RYX
1,114,CZY8935493,16:22:20,16:24:20,U. Anil Kumar,ZAR
1,148,JYY0689734,14:44:18,14:45:18,D. Kavya Das,RYX
2,460,HJV0421312,09:07:31,09:08:31,A. Priya Babu,WUF
7,1288,RPM5764784,10:24:13,10:25:13,F. Kavya Joshi,KEM
5,1075,YNM0169681,12:24:12,12:26:12,T. Lakshmi Verma,TIL
6,1208,ZHG4495155,10:51:39,10:54:39,U. Sanjay Yadav,BIR
8,1478,HQW4617051,16:41:10,16:42:10,N. Vijay Das,VUN
1,110,SVZ2899347,12:16:16,12:19:16,D. Kavya Das,RYX
1,85,PPN7991193,16:29:30,16:31:30,U. Anil Kumar,ZAR
4,810,KEQ7726270,10:12:44,10:14:44,U. Anil Babu,QOP
7,1353,QIC6927529,09:37:43,09:39:43,V. Priya Babu,LAG
3,732,NXY8719747,09:51:03,09:54:03,B. Vikram Sharma,VUN
1,94,CIC5074710,16:01:05,16:03:05,D. Kavya Das,RYX
4,1020,MGA4098328,12:57:35,13:00:35,Q. Radha Yadav,VUN
1,156,URP6429658,15:48:40,15:51:40,D. Kavya Das,RYX
2,450,ZXL1940982,15:41:20,15:44:20,Z. Manoj Sharma,VUN
1,203,EXS1847178,10:24:26,10:25:26,U. Anil Kumar,ZAR
3,662,SKF7815028,08:38:43,08:40:43,B. Vikram Sharma,VUN
1,27,KOX4934824,16:37:39,16:40:39,D. Kavya Das,RYX
1,187,ACH7043860,16:20:23,16:21:23,Q. Lakshmi Kumar,TIL
6,1230,DCC1125272,12:12:56,12:15:56,D. Vikram Joshi,MEX
1,105,GUP2297904,10:24:45,10:27:45,M. Arun Singh,MEX
6,1244,WQQ8663315,11:32:45,11:34:45,D. Vikram Joshi,MEX
6,1166,JXW9082013,11:25:11,11:27:11,U. Radha Singh,KEM
4,928,LWG8156662,15:01:50,15:04:50,Q. Radha Yadav,VUN
2,453,TBI1011686,16:50:15,16:53:15,A. Priya Babu,WUF
1,54,ERD6533456,10:16:13,10:18:13,Q. Lakshmi Kumar,TIL
7,1275,PFR2111473,15:03:08,15:04:08,K. Divya Yadav,VUN
3,622,DJO3627781,10:25:15,10:28:15,E. Latha Yadav,ZAR
1,333,YKY8309816,12:26:07,12:28:07,D. Kavya Das,RYX
4,858,FNO6194227,08:07:13,08:10:13,O. Ravi Verma,LAG
1,85,VYY9747458,11:48:31,11:50:31,U. Anil Kumar,ZAR
4,1012,HTN7325805,14:54:34,14:55:34,Q. Radha Yadav,VUN
2,420,EAF6505406,15:47:42,15:50:42,G. Priya Babu,NOD
1,141,AKH8080854,15:07:13,15:10:13,D. Kavya Das,RYX
1,244,QTH4290683,08:02:22,08:03:22,U. Anil Kumar,ZAR
8,1419,ETO8749261,09:01:28,09:04:28,V. Sita Naidu,KEM
3,766,RSG0488843,12:12:58,12:14:58,E. Meena Das,LAG
1,318,GAT0503890,12:19:45,12:21:45,D. Kavya Das,RYX
5,1024,LXI8211296,10:24:46,10:26:46,T. Lakshmi Verma,TIL
5,1047,VKR1549286,14:26:32,14:28:32,D. Manoj Joshi,QOP
3,785,CWE6538570,10:03:42,10:05:42,A. Rahul Verma,MEX
