CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED
5,1052,HDZ4594694,11:48:29,11:49:29,candidate c
3,736,GTR2899058,12:18:59,12:19:59,candidate b
7,1263,ULA8117765,09:38:45,09:41:45,candidate b
1,84,PTS5493124,13:42:00,13:45:00,candidate a
2,429,AWN6439488,16:37:44,16:38:44,candidate c
4,940,SHG1115712,09:11:36,09:14:36,candidate a
8,1464,SGN9159177,16:16:57,16:18:57,candidate b
2,353,MZW8727626,09:47:29,09:48:29,candidate b
3,753,TCF6869680,14:08:31,14:10:31,candidate c
4,820,EFC3851581,14:05:18,14:08:18,candidate c
6,1136,NNZ4843030,10:52:13,10:54:13,candidate b
8,1466,WXP8115915,13:49:32,13:51:32,candidate a
2,576,BHU3106109,13:46:55,13:47:55,candidate b
7,1360,VCO3298592,16:29:31,16:30:31,candidate a
3,589,CQO0105070,08:22:06,08:23:06,candidate a
4,958,YIA3214013,10:22:23,10:24:23,candidate c
6,1185,FCI5102260,08:51:04,08:53:04,candidate a
1,237,SIF0430435,09:07:31,09:10:31,candidate a
1,314,FZQ9466779,15:59:36,16:01:36,candidate c
8,1432,GJF9147562,15:54:22,15:56:22,candidate a
3,737,OEB2018927,14:35:32,14:36:32,candidate b
2,537,AFG8240546,12:03:50,12:05:50,candidate b
2,385,AWF6328665,15:52:42,15:54:42,candidate c
1,173,WPG1972893,15:56:08,15:57:08,candidate a
2,470,AFB4132409,15:21:46,15:22:46,candidate a
1,77,JMB5156002,16:59:50,17:00:50,candidate c
1,151,BQF8305111,12:20:07,12:21:07,candidate a
1,39,EZA3093738,09:38:34,09:40:34,candidate a
6,1160,MCC9842255,12:54:05,12:56:05,candidate c
3,716,XAQ9169463,08:27:53,08:30:53,candidate a
8,1481,KQJ6550998,09:54:07,09:56:07,candidate b
5,1130,KIF1709474,15:07:07,15:10:07,candidate c
2,397,LMC7503085,12:53:29,12:54:29,candidate b
7,1295,ECI1120334,09:03:50,09:05:50,candidate a
1,119,ANY4745304,12:00:21,12:03:21,candidate a
3,779,CXH6888331,15:35:35,15:37:35,candidate b
2,531,YBL7180079,13:36:03,13:37:03,candidate b
1,324,LQV0803278,14:21:13,14:23:13,candidate b
8,1433,GNK3466075,11:13:39,11:15:39,candidate a
2,393,VFJ6103474,14:21:40,14:22:40,candidate a
3,630,DVN2967449,14:47:12,14:48:12,candidate b
2,481,YIL1742885,12:18:33,12:20:33,candidate b
3,712,GBE7876515,16:21:39,16:22:39,candidate c
1,342,HPD0105772,11:21:37,11:23:37,candidate b
3,639,XTD5545622,10:54:26,10:55:26,candidate b
2,439,XQU1413152,14:30:52,14:31:52,candidate c
7,1299,AZY3739361,08:58:05,09:01:05,candidate c
4,859,VVB2183784,14:31:39,14:34:39,candidate a
2,354,NTX2583713,08:09:24,08:11:24,candidate c
5,1086,XTU1116165,09:40:31,09:43:31,candidate a
4,812,XZE4442492,13:40:11,13:42:11,candidate b
7,1266,ZDY7262424,15:39:03,15:41:03,candidate c
2,457,ZZE7954101,08:07:21,08:08:21,candidate a
4,926,NWE6447766,15:11:37,15:12:37,candidate a
7,1351,CQA3532055,08:52:18,08:55:18,candidate a
1,106,HOG9845969,12:04:57,12:06:57,candidate a
1,232,EVE6496143,14:40:01,14:43:01,candidate c
1,101,HSR0467464,13:16:34,13:19:34,candidate a
7,1346,FHB1740095,11:57:58,11:58:58,candidate c
5,1029,NAF1795321,10:30:32,10:32:32,candidate c
3,696,SFA3175827,12:09:27,12:12:27,candidate c
2,435,XSH7519340,08:23:12,08:24:12,candidate c
8,1515,WGT9230891,11:29:55,11:32:55,candidate b
1,299,DET8972306,15:59:42,16:00:42,candidate c
1,148,HYJ8220278,14:36:54,14:39:54,candidate c
2,397,WLM0389784,16:42:09,16:45:09,candidate b
1,22,IHB8147191,12:57:38,12:58:38,candidate b
5,1048,TZZ1699840,12:43:00,12:45:00,candidate c
1,226,YMJ7447918,08:06:35,08:07:35,candidate b
3,599,HNV3677455,08:24:09,08:26:09,candidate b
3,662,IDX1912569,12:20:01,12:21:01,candidate a
1,314,ASP2528653,15:00:55,15:03:55,candidate a
1,219,HKJ5460937,12:37:57,12:38:57,candidate b
1,65,MFB6037362,10:31:01,10:34:01,candidate b
1,196,HOD2052774,13:11:42,13:13:42,candidate c
4,805,SKF0473247,08:54:41,08:56:41,candidate a
7,1254,BJM9094765,14:21:09,14:22:09,candidate b
2,500,LAH6053196,10:47:37,10:49:37,candidate a
1,39,UHS5061278,14:15:46,14:18:46,candidate c
8,1412,FKH0302736,08:03:44,08:06:44,candidate c
7,1355,NKT6496874,16:02:30,16:05:30,candidate b
1,236,RPK8655314,13:46:27,13:48:27,candidate c
5,1115,LJV4953241,11:27:56,11:29:56,candidate a
3,711,RKU6084300,11:14:49,11:15:49,candidate b
4,975,MTI8758065,08:56:55,08:58:55,candidate b
1,199,DYK7804815,14:32:41,14:34:41,candidate b
2,468,VKX7896632,15:37:03,15:38:03,candidate c
3,736,XWB7046155,08:40:12,08:41:12,candidate b
3,735,MZG4548793,12:49:06,12:52:06,candidate a
2,390,TYZ5804912,15:13:05,15:15:05,candidate b
6,1171,YAZ2557472,16:22:47,16:25:47,candidate c
2,402,EIY1815242,12:17:33,12:19:33,candidate a
1,92,VVF9272672,15:56:40,15:58:40,candidate a
1,245,HPR1678616,11:50:40,11:52:40,candidate b
6,1225,UFG0596318,09:05:40,09:07:40,candidate a
3,688,HUR2862944,09:02:47,09:04:47,candidate c
7,1341,ANQ8333069,15:52:29,15:54:29,candidate a
8,1510,RPZ0233661,08:42:05,08:44:05,candidate a
1,230,YUJ2820962,08:07:01,08:10:01,candidate a
3,753,KTV2118236,08:32:25,08:34:25,candidate c
5,1088,BXJ2292691,15:44:48,15:46:48,candidate a
1,19,CDX3201168,12:31:44,12:33:44,candidate b
2,397,IUC4578867,14:07:53,14:09:53,candidate c
5,1058,IUG7260162,14:38:42,14:41:42,candidate a
2,551,CDE3323661,12:47:13,12:49:13,candidate c
4,936,XBP5804799,14:09:44,14:10:44,candidate b
8,1386,WCN9072487,13:52:58,13:55:58,candidate a
7,1329,ZMX2630000,12:29:30,12:32:30,candidate b
4,833,YLW1159398,15:40:00,15:42:00,candidate a
8,1508,ZNM6597319,12:29:00,12:31:00,candidate c
1,336,YXZ4241248,13:04:23,13:05:23,candidate b
3,628,TZL5605750,16:28:24,16:30:24,candidate b
8,1431,OFJ6169260,14:48:21,14:51:21,candidate a
4,940,HHM8474035,12:51:50,12:53:50,candidate b
4,848,HTL3751884,15:41:10,15:43:10,candidate a
5,1104,ZDA0861102,15:48:52,15:49:52,candidate a
8,1427,FPX9694440,15:43:58,15:44:58,candidate c
1,64,NSE6895726,13:18:22,13:20:22,candidate c
3,714,AOF7552206,09:03:44,09:06:44,candidate b
2,523,AYX8995053,10:31:52,10:32:52,candidate c
4,882,XCW8213734,16:18:25,16:20:25,candidate b
2,524,UXK5286274,09:04:07,09:05:07,candidate b
4,993,SES0331970,14:27:11,14:29:11,candidate a
6,1201,IFQ6404435,12:45:24,12:47:24,candidate a
2,439,XZK2541838,16:50:46,16:53:46,candidate b
8,1504,NMS2767029,14:07:25,14:08:25,candidate b
2,467,RTO1106635,14:17:42,14:18:42,candidate c
3,675,OZF6055914,14:42:23,14:44:23,candidate c
1,258,VPG9514814,09:19:11,09:21:11,candidate b
5,1096,GTS8237056,15:24:06,15:25:06,candidate b
4,892,YFM8248427,09:47:18,09:48:18,candidate c
3,748,RUC2944207,15:28:02,15:31:02,candidate a
4,830,CJQ2649243,08:52:59,08:53:59,candidate c
8,1504,CDW4298947,09:57:11,09:59:11,candidate b
2,487,NHU3626415,16:27:15,16:30:15,candidate b
1,310,WBV1647580,08:47:38,08:49:38,candidate a
3,702,PES3819444,14:27:07,14:30:07,candidate c
6,1212,OKC3412774,08:05:45,08:06:45,candidate a
5,1081,NYM7981503,15:38:05,15:39:05,candidate b
4,881,CPR6438960,08:36:36,08:37:36,candidate c
3,591,GMT0429775,14:32:14,14:33:14,candidate b
8,1435,EAE0259104,14:25:17,14:28:17,candidate a
1,147,NQF8685317,14:59:49,15:01:49,candidate b
4,956,EGU7339948,16:52:50,16:54:50,candidate b
3,726,MCE3908056,11:31:29,11:34:29,candidate a
3,598,OPZ3887311,12:22:56,12:24:56,candidate b
4,1005,BOQ2644606,10:08:51,10:11:51,candidate b
2,411,BAG4702967,08:04:08,08:07:08,candidate a
4,874,XBF0288768,16:01:18,16:04:18,candidate b
1,132,WDG3583426,12:41:52,12:43:52,candidate c
1,49,ZCR1314875,15:43:08,15:45:08,candidate c
2,486,BCZ7222679,16:33:32,16:36:32,candidate b
4,814,XRT3066623,10:47:41,10:49:41,candidate a
1,28,RQX0450190,10:46:40,10:48:40,candidate a
1,200,QLU1669736,08:31:52,08:32:52,candidate a
4,807,BVW5018717,13:54:05,13:57:05,candidate c
3,710,TCX6682001,16:34:02,16:35:02,candidate c
1,78,EMZ5512325,08:47:23,08:48:23,candidate a
3,676,LGP6657223,12:14:33,12:16:33,candidate a
3,681,GFC7277188,12:40:22,12:42:22,candidate a
3,736,VLR8635479,14:54:41,14:56:41,candidate c
1,204,NER4211250,15:40:13,15:41:13,candidate c
1,190,DSK4157714,10:51:28,10:54:28,candidate c
7,1273,LWI9332602,14:50:12,14:51:12,candidate a
8,1466,NTS6242497,15:53:39,15:54:39,candidate c
2,370,ERG3481310,14:05:41,14:07:41,candidate b
1,189,WWQ4645165,14:11:06,14:14:06,candidate c
7,1265,QYV7131778,12:08:15,12:09:15,candidate c
2,566,WPD0646422,11:04:53,11:05:53,candidate c
1,209,FSP3052471,12:56:06,12:57:06,candidate c
7,1361,XHF9046736,08:49:25,08:52:25,candidate c
3,763,EQU0470016,12:29:22,12:30:22,candidate c
8,1463,XNW6504891,12:37:58,12:39:58,candidate a
1,114,DMP7319732,15:57:09,15:58:09,candidate c
6,1232,IAP4154277,12:05:28,12:07:28,candidate c
8,1426,NTC4585806,16:42:53,16:45:53,candidate a
2,432,GQL6657477,16:49:25,16:52:25,candidate a
4,930,OYD2099721,08:52:23,08:53:23,candidate a
2,402,PNS6112515,11:22:29,11:24:29,candidate c
1,82,IKF8090690,15:18:26,15:19:26,candidate c
5,1127,JDL7087662,14:47:07,14:49:07,candidate a
1,16,WXY7303894,08:24:08,08:27:08,candidate b
6,1238,FGP3749337,10:23:07,10:26:07,candidate b
6,1137,ULN7541217,12:21:15,12:24:15,candidate b
2,548,HUG5266837,12:34:27,12:35:27,candidate a
1,116,VUP3508703,10:02:12,10:05:12,candidate c
5,1056,TAY0472986,16:19:32,16:21:32,candidate b
1,338,HCO1739977,13:31:07,13:32:07,candidate b
3,624,KNC3486006,16:36:26,16:39:26,candidate c
4,944,VSH6011316,09:51:08,09:54:08,candidate a
1,302,SVD7886530,10:31:23,10:32:23,candidate b
2,473,EDI7927525,12:03:09,12:04:09,candidate b
3,754,WSU6550812,14:02:14,14:04:14,candidate a
2,508,RJV4858941,08:34:33,08:35:33,candidate a
2,425,DCL7792183,10:26:42,10:28:42,candidate b
6,1214,LZV9260178,08:21:36,08:23:36,candidate a
7,1378,PJS6637234,10:48:58,10:50:58,candidate a
6,1189,YVZ4023626,13:59:49,14:02:49,candidate b
2,544,DGM5110209,09:15:20,09:18:20,candidate a
7,1365,SNY2528706,12:00:27,12:02:27,candidate b
2,493,AJS5868161,16:31:17,16:33:17,candidate b
1,70,KTX4900910,16:26:28,16:29:28,candidate b
8,1390,BKR7867332,09:40:01,09:41:01,candidate c
7,1376,KPR1009761,09:38:41,09:39:41,candidate c
1,42,GJK5068224,08:29:39,08:30:39,candidate b
8,1498,YXD9833839,08:37:50,08:39:50,candidate c
6,1204,BCK6149652,10:51:24,10:54:24,candidate a
1,349,GJF2448192,14:14:50,14:16:50,candidate a
3,612,XNF4008434,10:58:41,11:00:41,candidate a
1,69,ULG8887526,12:39:35,12:40:35,candidate a
4,903,CLQ7801478,11:27:05,11:28:05,candidate c
4,927,UEW0055769,12:30:38,12:33:38,candidate a
4,795,EQS9138228,08:07:22,08:10:22,candidate b
1,342,HJM1519023,10:10:37,10:13:37,candidate b
1,66,ONN7606859,11:26:50,11:28:50,candidate c
1,233,YXB3888218,09:05:39,09:08:39,candidate a
3,607,MUB4165495,09:56:28,09:58:28,candidate a
4,814,XAQ1750520,15:28:07,15:31:07,candidate a
7,1270,LKR0511924,15:34:32,15:35:32,candidate b
1,148,VCQ9949852,08:31:03,08:33:03,candidate a
1,318,AEP7424288,15:47:56,15:50:56,candidate b
1,267,KHF1613260,14:18:23,14:21:23,candidate a
4,841,UQG7540089,15:13:38,15:14:38,candidate c
8,1419,HKP7697896,15:38:53,15:40:53,candidate b
4,820,SDA3416528,12:46:47,12:48:47,candidate c
2,567,IHW2503755,08:30:53,08:33:53,candidate a
1,212,KJF4213761,08:12:06,08:13:06,candidate b
4,972,WQV1569374,10:31:19,10:32:19,candidate c
5,1077,XBI6442258,10:15:13,10:16:13,candidate a
7,1261,LBA9425830,12:40:19,12:42:19,candidate c
4,880,OYZ7801620,13:27:21,13:29:21,candidate a
4,899,FMX1193300,14:36:43,14:39:43,candidate b
3,607,QGJ7094262,12:46:32,12:47:32,candidate c
3,727,LFU8819303,14:27:18,14:29:18,candidate b
4,885,YPH1575849,15:09:59,15:12:59,candidate b
2,403,ITJ6438936,12:10:40,12:11:40,candidate a
7,1284,JAP3106161,12:40:53,12:43:53,candidate c
1,16,LAN0836901,14:16:32,14:17:32,candidate c
1,69,PIG8864346,09:49:08,09:52:08,candidate b
5,1100,NQS5552152,08:24:51,08:26:51,candidate b
2,418,OXI4090752,08:21:57,08:22:57,candidate c
1,292,WZB4228818,10:37:35,10:39:35,candidate b
7,1294,RGB4143621,10:05:27,10:06:27,candidate b
5,1115,TEP1985303,13:23:56,13:24:56,candidate c
1,220,BKB5115457,16:46:50,16:49:50,candidate c
7,1275,SLJ6997185,10:03:06,10:05:06,candidate b
4,1005,ALL2768643,08:30:38,08:33:38,candidate b
2,417,PSD6039869,16:17:13,16:20:13,candidate a
2,373,XTV9987552,14:11:46,14:13:46,candidate c
4,987,SPR3300241,08:51:37,08:54:37,candidate a
3,773,CLW5673290,13:22:28,13:23:28,candidate b
3,786,MAG3766274,15:08:13,15:11:13,candidate c
4,1018,FWU2996117,15:52:10,15:53:10,candidate b
2,356,FNB8243198,09:33:35,09:35:35,candidate b
3,788,LFR0643686,08:56:18,08:59:18,candidate c
4,932,EUN5318300,12:48:13,12:50:13,candidate c
8,1428,VCD4872186,15:04:25,15:06:25,candidate a
2,533,PKV2420683,15:30:43,15:33:43,candidate c
4,992,LQF0409003,14:48:09,14:50:09,candidate c
4,883,QLA6458103,12:53:10,12:54:10,candidate c
3,620,AKE4540150,13:29:32,13:30:32,candidate a
3,656,WMT2574873,08:35:56,08:37:56,candidate c
7,1367,MKH7418854,13:20:44,13:23:44,candidate c
2,420,HCH3014266,14:42:01,14:43:01,candidate b
7,1262,TGV9104852,13:41:46,13:43:46,candidate a
6,1178,PDB7827659,15:01:14,15:02:14,candidate b
5,1112,CII2592319,12:26:20,12:28:20,candidate a
2,510,KQA1159735,14:32:04,14:33:04,candidate a
5,1081,KJO4166366,11:55:22,11:58:22,candidate c
1,104,WAX8522851,12:44:37,12:45:37,candidate c
3,633,FCC8112076,16:45:33,16:46:33,candidate c
1,233,OZY8352300,09:29:22,09:30:22,candidate b
8,1456,FPI3238717,13:27:33,13:28:33,candidate a
2,526,JOS5351827,09:08:10,09:10:10,candidate c
1,276,OML6862949,13:12:48,13:14:48,candidate b
4,966,JQS7112738,14:49:40,14:52:40,candidate c
2,525,WOA1109920,14:07:46,14:08:46,candidate c
3,651,RDM6529679,08:48:12,08:51:12,candidate c
1,189,FKB5147937,09:38:22,09:40:22,candidate c
4,877,ZJU4183501,08:34:26,08:36:26,candidate c
4,993,ZNT3276112,08:16:03,08:19:03,candidate c
1,211,TYS8179103,11:55:21,11:58:21,candidate c
8,1468,ILC0466735,15:40:34,15:42:34,candidate b
1,71,VYD1825591,14:06:27,14:07:27,candidate b
5,1048,TEC3846399,12:11:26,12:13:26,candidate a
4,900,RJN8960974,14:49:31,14:51:31,candidate c
4,823,VSY7482754,09:04:43,09:07:43,candidate a
1,6,PYJ5287698,08:07:17,08:10:17,candidate b
1,265,EGY2446075,16:23:19,16:26:19,candidate c
4,819,CQX4041077,10:20:00,10:22:00,candidate a
4,860,MHX5250480,13:37:00,13:38:00,candidate b
1,194,ODS4597599,09:12:25,09:15:25,candidate c
1,8,XTJ4664449,11:01:16,11:04:16,candidate c
8,1403,EON5353412,10:45:27,10:46:27,candidate c
8,1433,VCC5359332,12:42:39,12:45:39,candidate a
2,493,TXI2592374,14:53:29,14:56:29,candidate b
4,813,XGE0924705,08:18:33,08:21:33,candidate c
5,1054,UEL0652132,10:15:51,10:18:51,candidate b
7,1311,OOX9196588,10:23:28,10:25:28,candidate a
6,1219,ZAM7609612,08:24:54,08:26:54,candidate b
2,485,KCH3398431,12:57:54,13:00:54,candidate c
3,659,HIK2530714,12:57:52,13:00:52,candidate b
2,424,XHG9882976,15:58:02,15:59:02,candidate a
4,953,TIQ9865144,15:43:20,15:44:20,candidate b
4,829,JDX8478442,16:45:38,16:47:38,candidate a
1,275,UDU7753585,08:23:22,08:24:22,candidate a
1,300,YVH5243875,10:00:42,10:02:42,candidate b
1,279,BHW2716372,09:22:19,09:23:19,candidate c
7,1373,ZBL3485015,13:04:09,13:07:09,candidate b
3,588,EWK2153809,09:53:26,09:56:26,candidate c
2,549,BKM0529893,14:24:58,14:26:58,candidate b
2,572,JDB6264969,08:46:58,08:47:58,candidate b
1,128,BHC3113642,15:31:39,15:32:39,candidate a
3,737,OPI6007389,10:53:25,10:56:25,candidate c
4,836,DZH1632136,16:13:14,16:14:14,candidate b
8,1498,FGK1232810,12:31:20,12:33:20,candidate a
5,1100,AVN1749214,15:16:48,15:18:48,candidate c
3,672,QWS7846611,14:10:38,14:12:38,candidate b
4,1004,OYT3830220,16:03:47,16:06:47,candidate b
5,1081,DWP9196810,10:58:43,11:01:43,candidate c
2,469,DLQ2435223,14:10:17,14:11:17,candidate b
5,1051,YLS1962155,14:49:13,14:52:13,candidate b
1,210,DMB3237378,10:09:11,10:12:11,candidate c
2,357,FAD6090884,09:28:52,09:30:52,candidate a
3,582,VFR2128420,11:45:43,11:48:43,candidate b
3,636,BVZ0352728,13:14:42,13:16:42,candidate a
2,386,DJV3003509,11:29:54,11:32:54,candidate c
8,1487,PDD2677292,10:20:38,10:21:38,candidate a
4,806,TER9794852,08:19:18,08:21:18,candidate a
8,1503,APN2811244,13:12:52,13:15:52,candidate a
3,629,GZT0163333,16:14:23,16:16:23,candidate b
3,787,TXM5086356,10:19:11,10:22:11,candidate c
4,891,GNT7658983,10:03:10,10:05:10,candidate b
1,187,WSI3896146,14:41:05,14:42:05,candidate b
7,1341,FBZ5256525,09:35:15,09:37:15,candidate b
2,556,WDH5037633,11:20:26,11:21:26,candidate b
5,1112,OMW5349639,10:45:58,10:48:58,candidate c
3,676,ESB5936068,16:04:26,16:06:26,candidate c
2,401,FAR9512689,09:00:00,09:01:00,candidate a
3,705,NMB9812474,16:13:46,16:16:46,candidate a
4,989,CBJ2328571,15:40:14,15:43:14,candidate a
1,338,HXT8879005,12:17:02,12:19:02,candidate a
6,1188,DZL9660985,11:46:15,11:49:15,candidate a
7,1329,BSG4267965,16:29:00,16:32:00,candidate a
4,916,OIU4423655,16:35:26,16:37:26,candidate c
6,1232,QLC2457620,15:30:12,15:32:12,candidate b
3,632,VPI2554620,12:53:55,12:55:55,candidate a
2,527,IVQ8484995,09:06:37,09:09:37,candidate a
4,832,LXS2050623,14:55:00,14:58:00,candidate a
5,1029,DXP3788206,16:45:29,16:47:29,candidate b
4,810,BCP0172849,15:07:12,15:08:12,candidate a
3,645,XNH2726637,11:20:31,11:23:31,candidate a
1,20,SNN9926530,14:57:12,15:00:12,candidate a
2,477,UAT5036483,09:27:17,09:28:17,candidate a
5,1065,SCU0594984,08:19:41,08:20:41,candidate a
2,484,BJO9950771,09:44:46,09:47:46,candidate b
4,885,SBV0245343,16:50:39,16:53:39,candidate b
6,1235,MSJ8353536,11:23:04,11:24:04,candidate c
5,1034,IEV1745620,09:44:16,09:47:16,candidate b
3,789,YOC5529851,10:53:45,10:55:45,candidate a
2,566,XQY0946767,12:35:50,12:38:50,candidate a
7,1380,AOL9864155,12:33:09,12:35:09,candidate a
1,324,HSK2045777,09:07:01,09:09:01,candidate b
3,776,NCU0717215,15:19:44,15:22:44,candidate b
1,167,DLI1173449,09:22:01,09:25:01,candidate a
4,838,YUW4265687,13:18:09,13:21:09,candidate a
5,1059,FPV6355926,15:05:59,15:06:59,candidate a
1,234,DQT5834631,16:10:52,16:11:52,candidate b
8,1422,HOW5034674,14:33:50,14:35:50,candidate c
5,1082,NPH5241978,12:05:50,12:08:50,candidate a
3,783,QVH5348062,08:45:15,08:47:15,candidate a
7,1368,FHS2812102,13:30:25,13:31:25,candidate a
2,537,NOP3930027,12:37:25,12:40:25,candidate a
3,743,PWU8171576,12:52:18,12:55:18,candidate b
8,1520,HYM8620044,15:03:07,15:06:07,candidate a
1,161,QJE4419064,13:44:38,13:47:38,candidate a
8,1465,VUX9654374,15:11:57,15:14:57,candidate c
5,1030,MKL9508215,10:29:14,10:32:14,candidate c
2,389,MHZ0111854,12:00:31,12:02:31,candidate c
1,122,LEO4647515,11:47:55,11:48:55,candidate b
4,898,PNF2316786,12:14:08,12:17:08,candidate a
3,666,TVM0366127,11:04:49,11:05:49,candidate a
7,1328,GFD6918497,08:09:27,08:10:27,candidate a
2,485,ATH4023266,10:17:01,10:18:01,candidate b
1,78,XNR9543385,14:10:35,14:13:35,candidate b
5,1031,FYL1450497,12:44:28,12:47:28,candidate a
8,1414,FNF2486344,12:58:55,12:59:55,candidate b
3,684,CHW9203775,09:53:04,09:55:04,candidate c
3,705,NZU7173686,08:52:20,08:54:20,candidate c
3,755,EFU1215248,14:04:17,14:06:17,candidate c
5,1111,WUP6163948,10:12:36,10:13:36,candidate b
2,534,UHR7103153,16:39:44,16:40:44,candidate b
6,1215,ZPW9075700,13:32:38,13:33:38,candidate a
3,651,ZVR5307967,09:39:58,09:42:58,candidate c
2,488,RMV3078267,14:12:02,14:13:02,candidate a
2,525,FUU8820276,10:04:02,10:05:02,candidate a
2,542,OYH0594151,11:53:00,11:54:00,candidate a
3,675,GLH7045191,10:41:57,10:43:57,candidate b
1,29,NQB0442544,14:25:12,14:27:12,candidate a
6,1161,XBX9989648,14:46:42,14:48:42,candidate a
8,1454,RNH3271036,08:34:35,08:35:35,candidate b
2,530,YPC2825189,13:37:36,13:40:36,candidate c
2,487,BVU9563470,12:42:51,12:45:51,candidate c
4,791,BZB9882673,10:45:21,10:47:21,candidate b
1,244,EVS8963391,11:36:05,11:38:05,candidate b
2,386,MTP2138372,08:38:58,08:41:58,candidate a
4,887,HCH3523870,15:11:13,15:12:13,candidate b
1,341,ZXP0501434,09:25:51,09:28:51,candidate c
2,351,DMA3801875,16:17:12,16:18:12,candidate b
2,425,YQY9787719,09:01:49,09:04:49,candidate b
3,687,MJF9493142,08:47:53,08:48:53,candidate b
3,729,RYB2822307,09:30:00,09:31:00,candidate a
8,1493,UGC1808059,12:37:21,12:40:21,candidate a
7,1364,PJL4985109,13:39:53,13:42:53,candidate a
5,1105,RAU6802451,16:35:52,16:38:52,candidate c
7,1337,BXF8732783,16:10:44,16:13:44,candidate a
2,430,MAZ3466803,08:22:27,08:23:27,candidate b
1,15,XTT9902327,16:25:06,16:26:06,candidate a
1,98,PBD2134916,16:50:32,16:53:32,candidate a
2,564,HHA3769634,08:14:06,08:16:06,candidate b
4,995,GVX0928738,15:56:17,15:58:17,candidate a
3,673,HZR6274755,14:50:02,14:52:02,candidate b
6,1241,UXS1446130,15:23:33,15:25:33,candidate c
4,947,ECU4550645,13:28:31,13:31:31,candidate c
5,1109,VKT1277941,11:03:43,11:05:43,candidate c
1,252,XZJ8033644,13:56:31,13:57:31,candidate c
8,1528,OWY5306149,09:11:18,09:12:18,candidate c
2,388,EZX0491727,08:01:35,08:02:35,candidate c
2,512,TQC0545953,15:58:06,16:00:06,candidate a
1,272,YRG7897715,10:34:39,10:36:39,candidate b
2,447,BHV8519832,12:30:51,12:32:51,candidate c
1,30,PFL5157446,11:34:56,11:35:56,candidate c
1,315,LDN9275652,12:37:18,12:40:18,candidate a
4,881,XAO5967017,16:04:22,16:07:22,candidate a
2,460,OVC5477088,08:30:28,08:31:28,candidate a
3,624,CME1541813,16:59:01,17:02:01,candidate a
7,1376,XIU1207600,16:14:22,16:17:22,candidate c
6,1174,LGR6863440,16:54:10,16:55:10,candidate b
6,1178,GQF9418100,09:42:46,09:44:46,candidate c
1,99,WIB7626837,09:37:09,09:39:09,candidate c
5,1079,FWG9552163,15:40:22,15:41:22,candidate c
8,1447,RCY2636010,08:22:10,08:23:10,candidate a
8,1422,DCR4472445,16:38:22,16:41:22,candidate c
1,323,JLQ5775550,14:37:50,14:40:50,candidate b
3,744,KEB3568912,10:40:33,10:42:33,candidate a
3,651,RGB6059553,11:02:41,11:05:41,candidate c
2,384,EVH4837432,13:39:34,13:42:34,candidate c
1,56,FDH1245407,14:31:17,14:34:17,candidate b
4,963,VBI7546272,12:35:13,12:37:13,candidate c
8,1401,WPY0050046,13:23:47,13:25:47,candidate a
3,701,OVX0806988,08:15:51,08:16:51,candidate c
8,1496,NBI4969721,09:39:25,09:41:25,candidate b
1,317,RGU7832805,14:07:55,14:08:55,candidate a
5,1048,MYY2816852,16:50:57,16:51:57,candidate c
2,565,KGL4319500,13:58:34,13:59:34,candidate c
1,57,IVH3832535,08:37:28,08:39:28,candidate a
1,249,ZJR8337531,11:10:07,11:11:07,candidate b
1,303,WGF3471833,15:14:46,15:16:46,candidate c
5,1053,ZOV4393146,11:21:17,11:23:17,candidate b
5,1127,BGI4279730,12:22:44,12:24:44,candidate b
4,794,JLN0305656,12:02:58,12:03:58,candidate c
7,1372,GNX8610962,12:51:08,12:54:08,candidate a
5,1126,YOO1904635,14:54:47,14:56:47,candidate b
