Voter ID,Name,Gender,DOB,Father's Name / Husband's Name
MKG5517770,Y. Rahul Verma,Male,1961-08-21,Rahul Sharma
ORV5030972,D. Vijay Naidu,Male,2004-08-28,Kiran Naidu
DFM1642465,D. Radha Das,Female,1947-09-26,Arun Yadav
ASJ5869539,W. Ravi Sharma,Male,1964-09-13,Manoj Naidu
JAD3778721,M. Rahul Singh,Male,1964-01-21,Rahul Babu
FQJ8765235,Q. Arun Babu,Male,1958-04-13,Vikram Singh
MLD9425060,Y. Sneha Yadav,Female,1996-07-10,Kiran Babu
DVO2232685,O. Manoj Yadav,Male,1971-02-05,Vijay Reddy
JTW3553188,H. Vikram Babu,Male,2005-12-28,Sanjay Yadav
VMS4372844,I. Arun Babu,Male,1980-12-22,Ravi Reddy
NPJ7934460,N. Lakshmi Joshi,Female,1938-10-04,Arun Babu
FXO8595721,K. Vikram Joshi,Male,1947-07-05,Rahul Sharma
WXU8574407,B. Sneha Joshi,Female,1978-11-13,Rahul Verma
KIB0539949,F. Anil Verma,Male,1972-04-12,Vijay Joshi
OBZ8518768,W. Kiran Kumar,Male,1993-12-21,Anil Joshi
ANC6653342,T. Latha Singh,Female,1948-11-01,Sanjay Reddy
JKM4178278,Q. Divya Yadav,Female,1987-10-10,Vikram Reddy
JBG8173749,B. Priya Joshi,Female,1939-10-03,Arun Naidu
NXT3422975,X. Lakshmi Das,Female,1992-10-04,Suresh Kumar
VKV3273945,W. Ravi Verma,Male,1973-05-22,Sanjay Joshi
EPS3704845,W. Manoj Yadav,Male,1947-03-12,Ravi Sharma
YSG9137019,P. Kiran Naidu,Male,1942-11-24,Arun Reddy
UAC1497442,E. Sneha Joshi,Female,1945-10-28,Manoj Yadav
ESX6251943,W. Sneha Joshi,Female,2006-03-09,Rahul Kumar
YKZ2059243,J. Arun Verma,Male,1967-09-08,Suresh Yadav
RLA6177083,F. Kiran Sharma,Male,1981-08-25,Manoj Das
CDU6873492,P. Rahul Verma,Male,1985-09-14,Arun Babu
RKO2219794,F. Vikram Reddy,Male,1977-12-02,Suresh Naidu
YLE2745963,Q. Vijay Sharma,Male,1974-03-17,Ravi Verma
LZJ3439635,D. Kavya Sharma,Female,1977-03-17,Ravi Yadav
PWS5693313,K. Priya Babu,Female,1935-06-10,Suresh Verma
BCU9849054,V. Sita Yadav,Female,1968-05-11,Suresh Yadav
GWU3666461,Z. Kavya Verma,Female,1954-04-08,Suresh Joshi
YUL3118797,K. Radha Kumar,Female,1969-08-13,Kiran Reddy
NCP4650869,D. Vijay Naidu,Male,1940-06-30,Ravi Sharma
VXN4927505,V. Divya Reddy,Female,1984-12-03,Rahul Das
AFS0957683,D. Vijay Naidu,Male,1977-06-09,Arun Das
QYU9075489,S. Vijay Sharma,Male,1976-05-26,Kiran Babu
DCS7351708,N. Rahul Naidu,Male,1992-08-05,Kiran Joshi
PWK8120873,W. Meena Yadav,Female,1951-03-23,Rahul Babu
QFH5302563,P. Radha Das,Female,1962-07-27,Kiran Yadav
DSY8187809,Q. Rahul Singh,Male,1971-04-26,Anil Sharma
KXR5893251,D. Meena Kumar,Female,1941-10-02,Kiran Naidu
IZN3698645,S. Anil Verma,Male,1945-04-23,Vijay Verma
JPE6589412,T. Suresh Singh,Male,1954-02-16,Arun Singh
DFT7996457,H. Suresh Naidu,Male,1999-07-31,Manoj Yadav
MRA1280765,C. Suresh Joshi,Male,1992-07-28,Vijay Sharma
SQA2971587,D. Anjali Naidu,Female,1966-03-19,Vikram Naidu
MQD0908255,X. Sita Naidu,Female,1955-08-08,Kiran Joshi
UQL7776199,M. Manoj Sharma,Male,1940-06-23,Vijay Kumar
DGJ7474243,H. Anil Babu,Male,1995-01-23,Vikram Babu
CYN4071287,F. Vijay Reddy,Male,1997-06-13,Vijay Yadav
MXQ8726737,Y. Meena Naidu,Female,1958-05-23,Suresh Sharma
IDQ1934877,F. Sanjay Das,Male,1972-08-17,Vikram Babu
NTN4770256,Q. Priya Reddy,Female,1953-11-25,Manoj Joshi
COT1936022,W. Kavya Reddy,Female,1937-01-06,Sanjay Kumar
JVH9986575,Z. Sneha Babu,Female,1955-10-18,Vikram Das
AAT1865333,R. Suresh Reddy,Male,1935-10-04,Arun Sharma
LQU9050295,S. Kavya Singh,Female,1954-06-06,Sanjay Sharma
WSP3366810,V. Priya Naidu,Female,1990-07-25,Suresh Joshi
BQW2722434,X. Divya Yadav,Female,1996-09-13,Manoj Kumar
NMB6075524,Z. Divya Yadav,Female,1962-05-14,Suresh Singh
CRO0893747,Z. Latha Singh,Female,2000-04-14,Vijay Sharma
HFK5877231,D. Latha Kumar,Female,1964-06-10,Ravi Joshi
MIA9776166,O. Latha Singh,Female,1942-11-10,Anil Das
CPQ6662738,F. Sneha Singh,Female,1965-08-20,Kiran Reddy
PBP3849033,S. Sneha Sharma,Female,1977-01-27,Rahul Verma
BNW9880391,M. Arun Naidu,Male,1935-11-30,Anil Reddy
PJE9875554,X. Anil Verma,Male,1940-07-19,Vikram Joshi
SAC1566602,S. Sita Babu,Female,1944-06-27,Rahul Das
FSC9354200,S. Arun Verma,Male,1964-02-10,Arun Kumar
MST9516373,L. Meena Joshi,Female,1939-01-10,Rahul Reddy
EFJ8634094,R. Radha Babu,Female,1939-06-22,Anil Yadav
PFG9546171,Y. Suresh Kumar,Male,1936-09-11,Suresh Das
WMK6341510,V. Divya Naidu,Female,1980-01-28,Kiran Das
YMK3930656,R. Anil Sharma,Male,1957-08-14,Arun Das
MMZ2454879,V. Sita Singh,Female,1959-06-28,Vijay Das
GFH4259148,Y. Sneha Yadav,Female,1989-08-16,Rahul Singh
YIE4284233,D. Kiran Babu,Male,1993-01-01,Suresh Das
GDK6864529,K. Sanjay Sharma,Male,1996-09-02,Rahul Sharma
NTI1542924,A. Anjali Babu,Female,1966-07-26,Kiran Singh
LHT6363116,L. Manoj Das,Male,1951-12-07,Vijay Das
GOE4442602,C. Priya Singh,Female,1983-06-22,Sanjay Singh
COO5348591,Z. Divya Babu,Female,1960-10-17,Kiran Reddy
AHT4352355,K. Arun Babu,Male,1953-09-01,Arun Sharma
EGY9773281,D. Latha Kumar,Female,1979-11-04,Suresh Joshi
KVN7140446,A. Divya Babu,Female,1952-01-24,Sanjay Das
GPM2652430,O. Meena Singh,Female,1961-10-11,Manoj Verma
UTR2964139,K. Lakshmi Sharma,Female,1948-01-17,Vijay Yadav
SRD3412233,T. Ravi Verma,Male,1945-06-13,Arun Joshi
LIP8994265,D. Anil Reddy,Male,1940-10-27,Kiran Joshi
IIF5013644,A. Sita Joshi,Female,1946-11-08,Vijay Naidu
JUW4417535,X. Anil Sharma,Male,1951-06-19,Arun Joshi
FOV7197104,Q. Sita Yadav,Female,1936-11-30,Suresh Joshi
VNN0565949,S. Sita Sharma,Female,1985-05-13,Kiran Verma
LRB3493377,R. Manoj Singh,Male,1969-01-12,Suresh Verma
JAB3876750,P. Radha Kumar,Female,1980-12-11,Anil Joshi
HJM1519023,P. Meena Das,Female,1977-10-30,Vikram Yadav
NDT8066906,M. Priya Sharma,Female,1941-01-23,Ravi Singh
BVI3951608,B. Rahul Sharma,Male,1943-10-20,Manoj Yadav
QIQ7865067,Z. Kiran Naidu,Male,1948-08-18,Rahul Babu
HIN7452377,E. Meena Kumar,Female,1988-01-27,Rahul Joshi
RAB0359529,M. Rahul Verma,Male,1983-08-20,Sanjay Singh
JTB5924059,A. Latha Babu,Female,1962-07-15,Ravi Naidu
WOJ1100339,A. Meena Verma,Female,1970-07-26,Ravi Verma
KDK5371783,L. Kavya Verma,Female,1993-04-01,Ravi Kumar
OQQ6442277,L. Lakshmi Sharma,Female,1935-12-25,Manoj Naidu
GXG0402734,M. Arun Reddy,Male,1968-12-13,Rahul Kumar
THZ2687127,Z. Meena Singh,Female,1976-01-24,Suresh Babu
AEO1233188,N. Sita Kumar,Female,1956-12-25,Vijay Joshi
GTH7413233,J. Divya Singh,Female,2006-10-19,Rahul Reddy
VFG1638539,X. Vikram Kumar,Male,1957-01-17,Suresh Singh
XNB9651010,L. Latha Singh,Female,1937-09-10,Anil Sharma
NCU1442814,G. Anjali Joshi,Female,1990-02-19,Suresh Babu
WPV7547751,Q. Priya Das,Female,1967-08-20,Sanjay Yadav
JXE8784289,N. Lakshmi Joshi,Female,1982-12-06,Ravi Verma
XQF1139721,U. Anil Singh,Male,1945-05-28,Vikram Singh
RFF6768003,G. Sita Das,Female,1953-06-20,Rahul Sharma
WWF5696311,R. Sita Sharma,Female,1958-07-10,Kiran Kumar
GVW5067041,L. Anjali Joshi,Female,1937-07-01,Vijay Reddy
VIY5619365,N. Sita Kumar,Female,1975-04-30,Arun Kumar
DBH0888463,B. Ravi Singh,Male,1968-10-10,Vikram Yadav
EYN4392575,U. Sanjay Yadav,Male,2003-09-07,Sanjay Joshi
ZBR4975108,H. Rahul Joshi,Male,1996-10-24,Arun Joshi
UMQ9945366,F. Arun Singh,Male,2004-09-01,Anil Singh
DIE5815617,H. Vikram Das,Male,2001-05-09,Suresh Joshi
OYX4826543,V. Radha Verma,Female,2003-09-06,Rahul Babu
TFK5543966,F. Meena Naidu,Female,1966-03-29,Manoj Babu
WMM0571708,B. Meena Sharma,Female,1976-11-08,Manoj Yadav
FGU3440030,A. Anil Naidu,Male,1938-04-22,Sanjay Das
ZVJ6297138,N. Anil Kumar,Male,1988-04-14,Suresh Sharma
XYE0461724,J. Ravi Sharma,Male,1986-04-14,Kiran Reddy
JOP7088448,V. Kavya Babu,Female,2002-11-15,Ravi Babu
MLJ2291195,L. Sneha Reddy,Female,1992-11-26,Anil Babu
AHE1842653,X. Radha Singh,Female,1964-01-19,Kiran Yadav
WQQ8663315,E. Anil Joshi,Male,1962-04-22,Vikram Kumar
IYC2712833,P. Vijay Reddy,Male,1971-01-14,Vikram Reddy
XXG5964393,C. Divya Joshi,Female,1969-08-27,Vikram Joshi
ADZ0480016,G. Anil Naidu,Male,1958-04-29,Manoj Sharma
FCY6640235,G. Ravi Das,Male,1996-11-05,Suresh Joshi
HDK0848121,C. Priya Yadav,Female,1969-03-02,Ravi Babu
VGZ3234271,V. Priya Reddy,Female,1988-07-22,Suresh Naidu
UKN4289807,X. Kiran Reddy,Male,2001-05-31,Rahul Kumar
BTH2190485,K. Rahul Kumar,Male,1985-08-29,Kiran Singh
CRF9912667,U. Sneha Naidu,Female,2006-02-28,Arun Yadav
WBM4874318,R. Ravi Babu,Male,1950-04-02,Arun Joshi
QMV2229884,U. Rahul Naidu,Male,2005-10-15,Ravi Yadav
EYV0877320,Q. Lakshmi Yadav,Female,1938-12-02,Ravi Singh
QOS2061076,Q. Arun Yadav,Male,1964-07-06,Ravi Reddy
NNL1309766,S. Lakshmi Kumar,Female,2004-02-06,Anil Joshi
JHV7969375,C. Ravi Babu,Male,1981-03-06,Kiran Reddy
CDY8456818,Q. Vijay Verma,Male,1961-03-20,Arun Singh
MDA6853744,K. Vikram Singh,Male,1988-03-16,Ravi Kumar
UMS1262429,G. Radha Naidu,Female,1944-04-12,Rahul Reddy
ELG4164661,T. Rahul Naidu,Male,1946-05-08,Suresh Sharma
FWQ9853864,V. Anil Yadav,Male,1947-07-31,Sanjay Kumar
PLF7097050,G. Rahul Joshi,Male,1971-07-19,Suresh Joshi
BAI3708459,U. Radha Verma,Female,1997-09-18,Ravi Verma
WXO7537807,F. Radha Verma,Female,1943-03-10,Suresh Kumar
ZZO4541294,P. Lakshmi Sharma,Female,1988-06-05,Ravi Verma
ZPL3604525,A. Kiran Babu,Male,1994-05-29,Arun Das
ZLT2122022,U. Arun Naidu,Male,1958-07-18,Vikram Joshi
WWA3236512,A. Anil Joshi,Male,1979-07-19,Anil Naidu
VOT5381924,V. Radha Das,Female,1957-07-07,Vijay Sharma
BJU1882740,H. Vijay Joshi,Male,1976-06-16,Manoj Yadav
COZ7699532,Y. Divya Verma,Female,1969-09-08,Kiran Verma
FMC4725600,I. Vikram Sharma,Male,1963-01-19,Ravi Verma
BDC1292259,Q. Arun Kumar,Male,2002-06-15,Rahul Yadav
YVO6383946,Y. Anil Singh,Male,1993-10-15,Anil Sharma
MVZ0267090,T. Manoj Yadav,Male,2004-11-04,Suresh Sharma
ZTS7842192,W. Priya Joshi,Female,1958-08-10,Kiran Yadav
AUB7676529,P. Kavya Naidu,Female,1999-05-26,Anil Singh
JQB6002793,J. Vikram Sharma,Male,2000-08-06,Rahul Reddy
ASG3637298,J. Sita Sharma,Female,2006-07-08,Arun Sharma
DHL3401043,S. Kavya Babu,Female,1991-09-24,Rahul Das
UJE6063302,V. Vijay Reddy,Male,1999-01-06,Ravi Kumar
QRM8896888,I. Divya Reddy,Female,2005-01-31,Ravi Joshi
DLM1334223,W. Arun Verma,Male,1950-11-14,Vikram Kumar
GIY5180072,Y. Kavya Kumar,Female,1981-08-22,Vijay Babu
VEP7357289,W. Latha Babu,Female,1950-04-03,Rahul Joshi
WWG4871758,M. Sita Yadav,Female,2005-03-22,Sanjay Naidu
RRM8842532,P. Sita Singh,Female,1956-10-06,Manoj Verma
DDN4484640,R. Ravi Joshi,Male,1975-07-25,Sanjay Reddy
JGI6614588,L. Ravi Kumar,Male,1954-03-27,Sanjay Verma
VLU7768403,U. Divya Yadav,Female,1969-04-18,Ravi Sharma
JLW9099763,I. Divya Sharma,Female,1936-07-31,Manoj Reddy
LIJ9229953,R. Lakshmi Yadav,Female,1984-01-17,Sanjay Babu
RZA9398976,H. Divya Yadav,Female,1943-05-13,Kiran Verma
MOR8495988,U. Manoj Kumar,Male,1964-10-24,Suresh Das
UEM6356798,R. Sita Sharma,Female,1970-11-08,Kiran Babu
LFM7622195,M. Kavya Reddy,Female,1989-05-20,Manoj Babu
PAV4163063,V. Ravi Singh,Male,1954-05-29,Kiran Verma
MBN1778519,G. Sita Sharma,Female,1959-06-15,Vijay Kumar
THH5035361,W. Anjali Kumar,Female,1980-02-19,Kiran Babu
BCE4504339,B. Rahul Verma,Male,1955-09-01,Kiran Naidu
ZPK4451598,X. Vikram Sharma,Male,2004-07-20,Vikram Babu
NKM4357028,F. Manoj Das,Male,1942-05-01,Anil Naidu
FBE0831462,O. Manoj Babu,Male,1966-10-10,Suresh Reddy
STM8785880,M. Meena Das,Female,1946-05-29,Manoj Kumar
MMN9024781,Q. Kiran Joshi,Male,1959-10-11,Manoj Kumar
MBN1227085,X. Sneha Yadav,Female,1951-05-10,Rahul Reddy
ZEJ5062305,O. Rahul Sharma,Male,1953-08-16,Vikram Verma
NJL2884677,X. Radha Yadav,Female,1988-04-06,Arun Reddy
UZA9779922,N. Lakshmi Sharma,Female,1982-04-29,Manoj Yadav
OKB7589178,V. Sita Naidu,Female,1950-03-04,Arun Reddy
IWP9093092,Q. Kiran Singh,Male,2007-01-04,Ravi Verma
ZAH0879753,R. Manoj Sharma,Male,1982-03-10,Ravi Reddy
USH9796482,T. Latha Verma,Female,2001-10-20,Manoj Singh
EKG0527577,I. Latha Kumar,Female,1973-04-13,Anil Sharma
CDO8009004,P. Priya Joshi,Female,1976-09-26,Vijay Kumar
JYX2702976,P. Divya Das,Female,1975-04-01,Suresh Singh
BJB3145471,Q. Latha Das,Female,1938-04-26,Manoj Sharma
SRD1909606,C. Divya Singh,Female,1951-08-17,Suresh Naidu
JMR2773763,H. Vijay Singh,Male,1968-07-06,Ravi Naidu
LCV4717804,A. Ravi Joshi,Male,1965-11-02,Anil Sharma
LNL4744661,L. Priya Joshi,Female,1957-05-08,Rahul Yadav
FYP1341342,D. Vikram Naidu,Male,1957-05-20,Rahul Babu
CRB5886675,V. Priya Babu,Female,1965-05-27,Arun Das
UBF0050380,Y. Suresh Singh,Male,1998-11-21,Suresh Yadav
LFJ3381143,W. Suresh Verma,Male,1970-10-28,Arun Singh
OKW1807285,M. Kiran Yadav,Male,1967-12-09,Suresh Babu
WJU9932659,F. Arun Yadav,Male,1994-01-26,Sanjay Kumar
QHD0003559,R. Vijay Verma,Male,1948-10-02,Manoj Reddy
HBS3647686,Y. Sanjay Sharma,Male,1943-03-09,Vikram Sharma
QAH8969780,P. Rahul Yadav,Male,1972-08-01,Sanjay Verma
ELG1167360,S. Latha Sharma,Female,2005-09-10,Manoj Das
MXN0240113,K. Vijay Naidu,Male,1951-02-09,Anil Joshi
ASZ3330114,H. Suresh Kumar,Male,1967-02-23,Anil Yadav
AJF8715253,P. Manoj Yadav,Male,1935-02-27,Vijay Das
MQB2904682,W. Ravi Sharma,Male,1981-01-16,Suresh Sharma
OXP4582513,Z. Kiran Singh,Male,1964-08-06,Sanjay Kumar
FVL1882286,L. Arun Singh,Male,1952-12-10,Kiran Sharma
XKH1293603,S. Anil Verma,Male,1949-02-18,Vijay Reddy
TJT5993269,N. Lakshmi Das,Female,1944-11-05,Rahul Yadav
DAE8225626,H. Meena Sharma,Female,1951-08-19,Kiran Verma
MGA3754354,T. Latha Kumar,Female,2006-08-26,Anil Sharma
TPY2539458,K. Latha Joshi,Female,1948-06-29,Suresh Joshi
CUP1406359,O. Vikram Sharma,Male,1988-12-17,Arun Babu
VKN9160493,V. Arun Singh,Male,1997-08-28,Sanjay Das
MBS1163505,C. Kiran Kumar,Male,1973-01-25,Vijay Das
CPU9420025,F. Manoj Naidu,Male,1946-03-23,Sanjay Kumar
ZOB8985147,I. Vijay Das,Male,1951-08-04,Anil Naidu
CBZ6447236,B. Divya Kumar,Female,1944-12-05,Suresh Singh
ASL1977841,P. Priya Das,Female,1950-01-04,Arun Das
MYC6472198,Z. Priya Yadav,Female,2004-12-10,Ravi Yadav
GVM5470664,I. Latha Naidu,Female,1972-03-26,Sanjay Babu
HXG0142915,O. Vijay Das,Male,2004-02-22,Rahul Sharma
RHG5446504,K. Kavya Yadav,Female,1961-03-04,Anil Kumar
LAI7154924,I. Kiran Sharma,Male,1942-07-19,Manoj Babu
NDJ8454589,R. Sanjay Babu,Male,1985-10-16,Suresh Verma
QBX2603711,P. Anil Naidu,Male,1986-09-06,Kiran Yadav
SDL8860706,B. Anil Sharma,Male,1950-10-10,Arun Singh
LJR8399204,T. Ravi Reddy,Male,1956-03-09,Arun Sharma
UAQ1736594,Y. Latha Kumar,Female,1971-02-13,Manoj Naidu
ZJU3804664,D. Manoj Singh,Male,2001-12-12,Vikram Kumar
ADA0214472,V. Manoj Naidu,Male,1996-06-08,Ravi Verma
ZHX6204135,B. Sneha Yadav,Female,1938-08-02,Kiran Yadav
QOX5707681,L. Meena Babu,Female,1989-10-08,Manoj Yadav
SAR6964727,M. Vikram Naidu,Male,1938-08-04,Arun Reddy
NYX6780989,L. Suresh Joshi,Male,1986-07-28,Sanjay Naidu
UUU2717467,P. Kiran Kumar,Male,1983-07-12,Rahul Babu
HZP1506111,O. Arun Das,Male,2005-01-23,Sanjay Babu
HPA6450787,Y. Kavya Kumar,Female,1961-08-17,Manoj Sharma
ZFF2086508,D. Anil Kumar,Male,1983-04-15,Kiran Yadav
GYO7986726,T. Vikram Naidu,Male,2000-08-20,Sanjay Yadav
UEI1953245,U. Vijay Reddy,Male,1993-01-06,Suresh Reddy
JAA3604161,P. Manoj Sharma,Male,1938-03-09,Manoj Sharma
LAT6070597,N. Priya Yadav,Female,1990-12-06,Vikram Kumar
EZE5483883,P. Sanjay Yadav,Male,1967-06-17,Vijay Joshi
ZXL7553161,V. Radha Verma,Female,1982-12-31,Sanjay Das
YLU8993329,F. Kavya Joshi,Female,1997-08-17,Sanjay Yadav
QVI3087836,C. Manoj Verma,Male,1948-12-01,Sanjay Verma
NHP5886780,F. Arun Joshi,Male,1996-12-01,Arun Sharma
XBQ4073248,H. Ravi Das,Male,1975-07-11,Suresh Yadav
SYM6771964,V. Vijay Kumar,Male,1991-09-17,Manoj Babu
TFM8036736,V. Ravi Naidu,Male,1999-01-17,Anil Kumar
JHZ5973665,W. Lakshmi Babu,Female,1948-05-01,Ravi Babu
VLY6436068,V. Suresh Reddy,Male,1955-06-17,Manoj Joshi
QLD0312749,G. Ravi Reddy,Male,1975-08-28,Ravi Sharma
UZS0220093,V. Kiran Singh,Male,1951-06-18,Kiran Joshi
VVV3787549,L. Divya Singh,Female,1976-04-26,Rahul Joshi
IAT7207847,N. Arun Das,Male,1938-06-06,Anil Sharma
YIW8280282,D. Manoj Singh,Male,1979-02-24,Arun Singh
FYU3301841,E. Vijay Babu,Male,1962-12-28,Ravi Singh
BDL8664425,K. Kiran Babu,Male,1987-04-04,Manoj Sharma
OHK0169257,V. Divya Sharma,Female,1970-01-07,Sanjay Singh
DUL6975419,Q. Divya Das,Female,1943-02-16,Sanjay Das
BIM3908179,S. Vikram Joshi,Male,1944-07-28,Arun Sharma
LTZ2591283,K. Latha Singh,Female,1966-06-09,Ravi Reddy
BHQ6763564,N. Vikram Yadav,Male,1949-07-15,Manoj Reddy
CSS3502404,C. Vikram Yadav,Male,1935-07-30,Ravi Babu
CTQ9450860,C. Lakshmi Yadav,Female,1981-10-08,Anil Das
NZY0490928,A. Vijay Babu,Male,1968-01-30,Sanjay Sharma
TRV2948093,D. Sneha Joshi,Female,1949-09-19,Kiran Reddy
MRZ3420213,T. Latha Joshi,Female,1957-04-13,Arun Naidu
URP6429658,N. Divya Kumar,Female,1998-09-24,Vijay Babu
CDW4298947,S. Anil Sharma,Male,1990-10-07,Ravi Babu
KEQ7726270,J. Meena Kumar,Female,2002-02-04,Anil Babu
PUR3925898,P. Ravi Singh,Male,1996-07-02,Anil Yadav
TPG4881922,A. Vikram Das,Male,1992-12-03,Manoj Yadav
UXI4548307,L. Latha Joshi,Female,1944-05-03,Vikram Babu
EXB8551757,Z. Kavya Das,Female,1937-10-27,Arun Naidu
QJN4200316,Y. Manoj Kumar,Male,1941-04-19,Arun Singh
WBJ8640787,O. Anjali Yadav,Female,1994-02-18,Ravi Singh
FMG4550089,Q. Divya Singh,Female,1967-03-14,Kiran Das
USR7983847,X. Meena Reddy,Female,1984-10-01,Sanjay Das
IEI3915822,Z. Manoj Naidu,Male,1938-11-18,Kiran Naidu
DNL5839456,S. Priya Singh,Female,1984-01-06,Suresh Babu
SQB1593315,G. Radha Das,Female,1976-07-11,Kiran Das
QJP6641663,U. Radha Verma,Female,1935-09-11,Vikram Singh
NPR8698753,F. Latha Das,Female,2000-06-09,Vikram Yadav
HTX2429553,O. Ravi Reddy,Male,1959-11-22,Ravi Sharma
VEW7444872,Y. Priya Reddy,Female,1983-08-06,Manoj Kumar
GXS0549375,B. Sanjay Naidu,Male,1942-11-11,Ravi Das
WMM5762193,C. Radha Das,Female,1991-03-05,Vijay Sharma
CBN4737843,V. Sneha Verma,Female,1979-04-13,Arun Kumar
AFW1381355,Z. Vijay Kumar,Male,1999-11-24,Anil Babu
ZVL6132811,B. Anil Sharma,Male,1955-06-14,Vikram Reddy
WQO8830926,F. Vikram Sharma,Male,2000-04-10,Manoj Sharma
DMA7365548,O. Vikram Joshi,Male,1943-10-24,Kiran Sharma
AYS4303829,G. Anil Yadav,Male,1945-02-14,Vikram Verma
CFD5408597,Z. Sita Yadav,Female,1985-02-07,Anil Reddy
IQK3207299,U. Divya Verma,Female,2007-01-03,Rahul Reddy
WAA7236407,S. Priya Yadav,Female,1963-11-28,Sanjay Reddy
ZUF2698377,L. Anjali Sharma,Female,1960-05-29,Rahul Singh
TXA2033656,Q. Priya Reddy,Female,1972-02-29,Arun Reddy
AZD9518468,Y. Sita Yadav,Female,1940-04-04,Ravi Joshi
QHF6448857,V. Radha Das,Female,1971-01-08,Suresh Kumar
CAF7323227,R. Latha Joshi,Female,1936-08-17,Arun Naidu
WJJ0501604,G. Lakshmi Reddy,Female,1996-09-12,Rahul Yadav
VRP2607051,I. Divya Kumar,Female,1979-08-27,Anil Singh
RLD1024701,W. Meena Singh,Female,2001-12-06,Ravi Naidu
TLE1052036,G. Anil Naidu,Male,1976-11-27,Vikram Reddy
UGE1127646,B. Vikram Yadav,Male,1972-03-04,Manoj Babu
LCV7922494,N. Vijay Yadav,Male,2004-08-28,Suresh Babu
OXB6699299,K. Meena Sharma,Female,1965-06-06,Kiran Kumar
NDD3382583,S. Manoj Kumar,Male,1975-01-23,Arun Babu
DTD8757188,K. Sita Babu,Female,1994-05-16,Vijay Singh
XTO8292144,P. Vikram Verma,Male,1976-08-13,Arun Singh
TIV8503497,U. Latha Reddy,Female,1953-11-11,Ravi Babu
GLL2627938,D. Priya Naidu,Female,1943-08-15,Kiran Babu
OEK1412271,T. Sneha Kumar,Female,1962-07-30,Sanjay Joshi
RZY2630458,M. Arun Yadav,Male,1955-10-17,Anil Singh
CQL9865406,Z. Vijay Das,Male,1955-03-24,Manoj Singh
MNB9522184,I. Kiran Verma,Male,1985-09-08,Vikram Joshi
CZL9142587,D. Vijay Reddy,Male,1967-10-09,Suresh Singh
WLY1675314,Z. Radha Singh,Female,1979-01-09,Anil Yadav
OBH6478490,I. Sita Verma,Female,1949-11-10,Vijay Babu
AYD2475744,V. Rahul Babu,Male,1946-03-17,Ravi Das
VCO6519752,G. Sneha Singh,Female,1944-11-21,Vijay Joshi
UFO6442145,A. Anil Das,Male,1979-08-10,Arun Verma
XEM6553861,U. Radha Kumar,Female,1957-03-24,Vikram Joshi
BBG5077405,M. Suresh Joshi,Male,2003-12-14,Ravi Verma
BIA5451526,Q. Sita Das,Female,1953-05-19,Kiran Naidu
UXZ7765252,H. Vijay Sharma,Male,1953-01-12,Anil Babu
BEH5063767,Y. Sneha Kumar,Female,1985-01-11,Suresh Verma
BOK0070180,R. Arun Sharma,Male,1986-04-11,Kiran Joshi
TDO3318594,R. Radha Verma,Female,1967-10-07,Suresh Sharma
AKT6630258,O. Vikram Singh,Male,1963-12-26,Suresh Joshi
PGF8476483,C. Anil Singh,Male,1968-09-27,Manoj Naidu
LSX3169545,K. Rahul Joshi,Male,1961-07-07,Anil Verma
EQZ0120384,S. Rahul Kumar,Male,1967-07-24,Rahul Das
IYO9977944,F. Ravi Babu,Male,1993-01-27,Manoj Das
ZSA2264850,Z. Rahul Das,Male,1954-03-02,Arun Verma
PPX0475620,N. Kavya Reddy,Female,1978-05-31,Arun Das
UPE9093333,V. Rahul Joshi,Male,1951-03-04,Arun Kumar
UKW3327781,V. Latha Sharma,Female,1987-12-25,Arun Joshi
WUW6103062,D. Sita Singh,Female,2006-06-03,Kiran Singh
HFR8364483,Q. Lakshmi Reddy,Female,1973-03-25,Sanjay Reddy
KJG5166544,Y. Sita Kumar,Female,1936-07-24,Vikram Naidu
NAC6199521,Y. Ravi Yadav,Male,1957-12-19,Vijay Joshi
ETP8662901,B. Lakshmi Kumar,Female,1996-03-02,Manoj Babu
PXM3387490,T. Anil Babu,Male,1982-05-17,Anil Joshi
SQJ9003499,G. Anil Joshi,Male,1969-06-02,Manoj Das
MMP4349806,T. Anjali Singh,Female,1954-12-25,Suresh Naidu
XFY5354216,W. Sita Naidu,Female,1983-05-03,Vijay Babu
ZKW5445091,Q. Priya Babu,Female,1963-05-03,Vijay Singh
BHH4101331,J. Sanjay Babu,Male,1977-12-27,Arun Babu
VEM9498212,I. Sita Joshi,Female,2001-04-19,Sanjay Yadav
FKY6195654,R. Manoj Sharma,Male,1985-07-21,Vijay Kumar
ORF8693989,D. Manoj Verma,Male,1942-06-17,Anil Sharma
UBK4778442,C. Priya Joshi,Female,1944-12-20,Kiran Verma
DAF7438536,Z. Vijay Das,Male,1938-05-01,Kiran Verma
AIK2922531,P. Kavya Joshi,Female,1971-06-12,Rahul Babu
QWS8689100,B. Manoj Das,Male,1948-06-15,Kiran Kumar
HJN6500120,K. Anil Sharma,Male,2005-05-01,Vikram Singh
IRS1448614,K. Priya Joshi,Female,1995-01-30,Rahul Reddy
IEC2749087,N. Vikram Babu,Male,1985-05-08,Vikram Yadav
ACH6998663,J. Anil Reddy,Male,1955-05-29,Arun Singh
